DAG,Datahub_Composer,OtherNotes
ent_cust_bill.bq_mthly_bus_profl_rgu,B3,Supported
ent_cust_bill.bq_bus_profl_billg,B3,Supported
ent_cust_cust.bq_bus_profl_bus_entity_mapg,B3,Supported
work_cust_cust.bq_dly_bus_profl_bus_entity_view,B3,Supported
work_cust_cust.bq_mthly_bus_profl_bus_entity_view,B3,Supported
work_cust_cust.bq_dly_bus_profl_cntrct_view,B3,Supported
work_cust_cust.bq_mthly_bus_profl_cntrct_view,B3,Supported
work_cust_cust.bq_dly_bus_profl_cntrct_prod_view,B3,Supported
work_cust_cust.bq_mthly_bus_profl_cntrct_prod_view,B3,Supported
work_prod_offr.bq_dly_bus_profl_equip_dvc_bal_view,B3,Supported
work_prod_offr.bq_mthly_bus_profl_equip_dvc_bal_view,B3,Supported
work_cust_cust.bq_bus_profl_modeling_view,B3,Supported
work_resrc_resrc.bq_bus_profl_prod_intensity_view,B3,Supported
work_cust_bill.bq_bus_profl_rgu_view,B3,Supported
work_cust_bill.bq_mthly_bus_profl_rgu_view,B3,Supported
work_cust_bill.bq_bus_profl_billg_view,B3,Supported
GCS_to_BQ_fcty_tqmdo_do_not_call_list_load_app,B3,Supported
GCS_to_BQ_fcty_tq_contrat_details_load_app,B3,Supported
GCS_to_BQ_fcty_tq_contrat_load_app,B3,Supported
GCS_to_BQ_fcty_tbm_product_tbm_load_app,B3,Supported
GCS_to_BQ_fcty_tbm_channel_ref_load_app,B3,Supported
GCS_to_BQ_fcty_tbm_product_intensity_load_app,B3,Supported
GCS_to_BQ_fcty_tbm_account_load_app,B3,Supported
GCS_to_BQ_fcty_tbm_contact_load_app,B3,Supported
BQ_to_BQ_fcty_ent_tbm_analytics_bus_modeling_smb_wls_wln_model_scoring_load_app,B3,Supported
GCS_to_BQ_fcty_ncre_ncr_offering_assignment_load_app,B3,Supported
GCS_to_BQ_fcty_csbi_reference_channels_tm_load_app,B3,Supported
GCS_to_BQ_fcty_csbi_reference_device_tm_load_app,B3,Supported
GCS_to_GCS_busscrd_customer_dim_load_app,B3,Supported
GCS_to_GCS_busscrd_dly_prod_instnc_actvy_load_app,B3,Supported
GCS_to_GCS_busscrd_dly_prod_instnc_snapshot_load_app,B3,Supported
GCS_to_GCS_busscrd_price_plan_dim_load_app,B3,Supported
GCS_to_GCS_busscrd_product_instance_dim_load_app,B3,Supported
GCS_to_BQ_fcty_busscrd_customer_dim_load_app,B3,Supported
GCS_to_BQ_fcty_busscrd_dly_prod_instnc_actvy_load_app,B3,Supported
GCS_to_BQ_fcty_busscrd_dly_prod_instnc_snapshot_load_app,B3,Supported
GCS_to_BQ_fcty_busscrd_price_plan_dim_load_app,B3,Supported
GCS_to_BQ_fcty_busscrd_product_instance_dim_load_app,B3,Supported
BQ_to_BQ_fcty_ent_busscrd_dly_prod_instnc_actvy_load_app,B3,Supported
BQ_to_BQ_fcty_ent_busscrd_dly_prod_instnc_snpsht_load_app,B3,Supported
GCS_to_BQ_fcty_corpsoln_dnb_dummy_load_app,,Supported
GCS_to_BQ_fcty_corpsoln_dnb_domain_dummy_load_app,,Supported
GCS_to_BQ_fcty_corpsoln_ff_dnb_utc_load_app,,Supported
GCS_to_BQ_fcty_corpsoln_ff_dnb_domain_load_app,,Supported
GCS_to_BQ_fcty_corpsoln_ff_dnb_counts_load_app,,Supported
GCS_to_BQ_fcty_corpsoln_ff_dun_brad_dnb_load_app,,Supported
GCS_to_BQ_fcty_zoominfo_zi_adhoc_cntcts_load_app,,Supported
GCS_to_BQ_fcty_zoominfo_zi_naics_ref_load_app,,Supported
GCS_to_BQ_fcty_zoominfo_zi_qrtly_databricks_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_cntcts_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_elec_addr_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_phn_comm_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_party_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_party_classif_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_alt_names_load_app,,Supported
BQ_to_BQ_fcty_prospect_bus_src_agn_addr_load_app,,Supported
OnPremDB_to_BQ_fcty_tcmfn_activity_service_type_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_collection_involvement_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_collection_status_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_observation_profile_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_product_action_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_treatment_activity_load_app,c3,Supported
OnPremDB_to_BQ_fcty_tcmfn_observation_profile_hist_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_actvy_srvc_typ_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_coll_invln_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_coll_stat_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_obsrvtn_profl_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_prod_act_load_app,c3,Supported
BQ_to_BQ_fcty_ent_billing_trtmt_actvy_load_app,c3,Supported
Highspot_to_GCS_fcty_pso_telus_health_load_app,c3,Supported
GDrive_to_GCS_fcty_people_and_culture_my_hr_attachment_load_app,c3,Supported
Highspot_to_GCS_fcty_pso_tbs_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_account_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_account_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_additional_information_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_appointment_assurance_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_asset_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_billing_adjustment_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_campaign_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_campaignmember_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_comment_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_cloud_enablement_team_member_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contact_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contact_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_attributes_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_line_item_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_request_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_condition_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_related_info_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_related_product_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_reservation_availability_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_support_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_support_price_request_c_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_dpo_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_employee_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_enhanced_tracking_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_event_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_fobo_check_list_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_groups_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_healthcard_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_healthcard_profile_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_lead_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_lead_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_legacy_order_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_note_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_offer_house_demand_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_contact_role_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_field_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_line_item_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_product_item_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_solution_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_team_member_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunityproductitem_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_assurance_checklist_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_item_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_orders_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_product_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_product_sales_team__c_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_quote_status_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_recordtype_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_segment_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_employee_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_smbcare_address_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_pods_product_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_service_request_charge_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_service_request_related_order_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_subsidiary_account__c_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_target_account_selling_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_task_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_thps_account_information__c_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_userrole_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_users_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_voc_survey_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_order_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_request_history_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_request_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_account_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_account_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_additional_information_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_appointment_assurance_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_asset_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_billing_adjustment_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_campaign_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_campaignmember_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_comment_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_case_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_cloud_enablement_team_member_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contact_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contact_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_attributes_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_line_item_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_contract_request_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_condition_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_related_info_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_credit_related_product_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_reservation_availability_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_support_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_deal_support_price_request_c_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_dpo_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_employee_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_enhanced_tracking_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_event_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_fobo_check_list_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_groups_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_healthcard_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_healthcard_profile_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_lead_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_lead_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_legacy_order_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_note_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_offer_house_demand_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_contact_role_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_field_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_line_item_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_product_item_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_solution_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunity_team_member_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_opportunityproductitem_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_assurance_checklist_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_order_item_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_orders_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_product_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_product_sales_team__c_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_quote_status_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_recordtype_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_segment_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_employee_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_service_request_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_smbcare_address_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_pods_product_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_service_request_charge_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_srs_service_request_related_order_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_subsidiary_account__c_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_target_account_selling_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_task_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_thps_account_information__c_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_userrole_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_users_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_voc_survey_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_order_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_request_history_initial_load_app,c3,Supported
Sfdc_to_BQ_igt_besods_work_request_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_account_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_account_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_account_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_account_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_additional_information_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_additional_information_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_appointment_assurance_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_appointment_assurance_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_asset_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_asset_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_billing_adjustment_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_billing_adjustment_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_campaign_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_campaign_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_campaignmember_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_campaignmember_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_comment_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_comment_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_case_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_cloud_enablement_team_member_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_cloud_enablement_team_member_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contact_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contact_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contact_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contact_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_attributes_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_attributes_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_line_item_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_line_item_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_request_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_contract_request_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_condition_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_condition_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_related_info_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_related_info_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_related_product_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_credit_related_product_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_reservation_availability_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_reservation_availability_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_support_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_support_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_support_price_request_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_deal_support_price_request_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_dpo_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_dpo_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_employee_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_employee_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_enhanced_tracking_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_enhanced_tracking_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_event_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_event_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_fobo_check_list_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_fobo_check_list_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_groups_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_groups_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_healthcard_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_healthcard_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_healthcard_profile_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_healthcard_profile_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_lead_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_lead_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_leadhistory_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_leadhistory_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_legacy_order_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_legacy_order_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_note_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_note_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_offer_house_demand_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_offer_house_demand_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_contact_role_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_contact_role_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_line_item_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_line_item_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_product_item_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunity_product_item_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityfieldhistory_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityfieldhistory_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityhistory_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityhistory_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityproductitem_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityproductitem_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunitysolution_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunitysolution_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityteammember_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_opportunityteammember_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_assurance_checklist_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_assurance_checklist_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_item_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_order_item_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_orders_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_orders_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_product_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_product_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_product_sales_team_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_product_sales_team_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_quote_status_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_quote_status_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_recordtype_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_recordtype_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_segment_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_segment_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_employee_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_employee_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_history_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_history_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_service_request_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_smbcare_address_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_smbcare_address_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_srs_pods_product_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_srs_pods_product_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_srs_service_request_charge_initial_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_srs_service_request_charge_load_app,c3,Supported
BQ_to_OnPremDB_fcty_besods_srs_service_request_related_order_initial_load_app,c3,Supported
